[2024-08-14 11:15:10.975] 0.75, 0.27, -9.45
[2024-08-14 11:15:10.975] 0.71, 0.31, -9.38
[2024-08-14 11:15:10.975] 0.67, 0.35, -9.45
[2024-08-14 11:15:10.975] 0.71, 0.31, -9.49
[2024-08-14 11:15:10.975] 0.71, 0.31, -9.45
[2024-08-14 11:15:10.975] 0.71, 0.9.41
[2024-08-14 11:15:10.981] 0.75, 0.39, -9.41
[2024-08-14 11:15:10.981] 0.71, 0.27, -9.41
[2024-08-14 11:15:10.998] 0.75, 0.31, -9.49
[2024-08-14 11:15:11.003] 0.75, 0.35, -9.45
[2024-08-14 11:15:11.032] 0.67, 0.35, -9.41
[2024-08-14 11:15:11.036] 0.67, 0.35, -9.41
[2024-08-14 11:15:11.045] 0.71, 0.39, -9.45
[2024-08-14 11:15:11.054] 0.67, 0.31, -9.45
[2024-08-14 11:15:11.075] 0.71, 0.35, -9.49
[2024-08-14 11:15:11.108] 0.67, 0.35, -9.45
[2024-08-14 11:15:11.124] 0.71, 0.31, -9.45
[2024-08-14 11:15:11.133] 0.71, 0.35, -9.45
[2024-08-14 11:15:11.137] 0.67, 0.35, -9.41
[2024-08-14 11:15:11.194] 0.71, 0.35, -9.41
[2024-08-14 11:15:11.217] 0.71, 0.31, -9.45
[2024-08-14 11:15:11.217] 0.75, 0.35, -9.41
[2024-08-14 11:15:11.217] 0.71, 0.35, -9.49
[2024-08-14 11:15:11.222] 0.63, 0.31, -9.45
[2024-08-14 11:15:11.222] 0.75, 0.31, -9.41
[2024-08-14 11:15:11.222] 0.71, 0.35, -9.45
[2024-08-14 11:15:11.227] 0.67, 0.35, -9.45
[2024-08-14 11:15:11.227] 0.71, 0.35, -9.41
[2024-08-14 11:15:11.236] 0.63, 0.35, -9.41
[2024-08-14 11:15:11.242] 0.71, 0.35, -9.38
[2024-08-14 11:15:11.268] 0.63, 0.31, -9.45
[2024-08-14 11:15:11.297] 0.71, 0.35, -9.45
[2024-08-14 11:15:11.297] 0.75, 0.35, -9.41
[2024-08-14 11:15:11.297] 0.67, 0.31, -9.41
[2024-08-14 11:15:11.302] 0.75, 0.31, -9.49
[2024-08-14 11:15:11.311] 0.71, 0.35, -9.41
[2024-08-14 11:15:11.341] 0.71, 0.27, -9.45
[2024-08-14 11:15:11.344] 0.75, 0.35, -9.45
[2024-08-14 11:15:11.350] 0.71, 0.35, -9.49
[2024-08-14 11:15:11.381] 0.75, 0.35, -9.45
[2024-08-14 11:15:11.383] 0.75, 0.27, -9.49
[2024-08-14 11:15:11.388] 0.63, 0.31, -9.49
[2024-08-14 11:15:11.416] 0.67, 0.35, -9.45
[2024-08-14 11:15:11.421] 0.71, 0.31, -9.45
[2024-08-14 11:15:11.427] 0.71, 0.35, -9.45
[2024-08-14 11:15:11.432] 0.67, 0.31, -9.38
[2024-08-14 11:15:11.460] 0.67, 0.39, -9.41
[2024-08-14 11:15:11.463] 0.67, 0.35, -9.45
[2024-08-14 11:15:11.473] 0.75, 0.35, -9.41
[2024-08-14 11:15:11.499] 0.75, 0.31, -9.45
[2024-08-14 11:15:11.502] 0.71, 0.35, -9.45
[2024-08-14 11:15:11.509] 0.71, 0.35, -9.49
[2024-08-14 11:15:11.517] 0.67, 0.31, -9.41
[2024-08-14 11:15:11.541] 0.71, 0.31, -9.45
[2024-08-14 11:15:11.563] 0.67, 0.35, -9.45
[2024-08-14 11:15:11.563] 0.71, 0.39, -9.41
[2024-08-14 11:15:11.569] 0.75, 0.35, -9.49
[2024-08-14 11:15:11.605] 0.75, 0.31, -9.41
[2024-08-14 11:15:11.609] 0.71, 0.31, -9.53
[2024-08-14 11:15:11.625] 0.71, 0.35, -9.41
[2024-08-14 11:15:11.648] 0.71, 0.35, -9.38
[2024-08-14 11:15:11.651] 0.67, 0.35, -9.45
[2024-08-14 11:15:11.669] 0.67, 0.39, -9.45
[2024-08-14 11:15:11.680] 0.75, 0.35, -9.49
[2024-08-14 11:15:11.683] 0.67, 0.35, -9.41
[2024-08-14 11:15:11.689] 0.71, 0.31, -9.49
[2024-08-14 11:15:11.694] 0.75, 0.31, -9.45
[2024-08-14 11:15:11.694] 0.71, 0.35, -9.45
[2024-08-14 11:15:11.724] 0.67, 0.31, -9.49
[2024-08-14 11:15:11.727] 0.67, 0.39, -9.45
[2024-08-14 11:15:11.732] 0.75, 0.35, -9.45
[2024-08-14 11:15:11.758] 0.67, 0.27, -9.45
[2024-08-14 11:15:11.761] 0.71, 0.35, -9.45
[2024-08-14 11:15:11.766] 0.71, 0.31, -9.41
[2024-08-14 11:15:11.796] 0.67, 0.31, -9.41
[2024-08-14 11:15:11.800] 0.71, 0.39, -9.49
[2024-08-14 11:15:11.811] 0.67, 0.31, -9.45
[2024-08-14 11:15:11.835] 0.67, 0.31, -9.41
[2024-08-14 11:15:11.838] 0.67, 0.35, -9.41
[2024-08-14 11:15:11.844] 0.67, 0.35, -9.45
[2024-08-14 11:15:11.872] 0.71, 0.31, -9.45
[2024-08-14 11:15:11.875] 0.71, 0.31, -9.45
[2024-08-14 11:15:11.880] 0.67, 0.35, -9.38
[2024-08-14 11:15:11.886] 0.71, 0.39, -9.41
[2024-08-14 11:15:11.913] 0.75, 0.31, -9.41
[2024-08-14 11:15:11.930] 0.75, 0.35, -9.41
[2024-08-14 11:15:11.932] 0.67, 0.31, -9.41
[2024-08-14 11:15:11.936] 0.67, 0.31, -9.45
[2024-08-14 11:15:11.950] 0.75, 0.35, -9.45
[2024-08-14 11:15:11.959] 0.67, 0.35, -9.45
[2024-08-14 11:15:11.987] 0.75, 0.31, -9.41
[2024-08-14 11:15:11.991] 0.71, 0.39, -9.41
[2024-08-14 11:15:11.996] 0.71, 0.35, -9.45
[2024-08-14 11:15:12.027] 0.71, 0.35, -9.53
[2024-08-14 11:15:12.030] 0.67, 0.35, -9.41
[2024-08-14 11:15:12.039] 0.71, 0.31, -9.45
[2024-08-14 11:15:12.044] 0.71, 0.35, -9.41
[2024-08-14 11:15:12.075] 0.67, 0.31, -9.45
[2024-08-14 11:15:12.078] 0.67, 0.35, -9.45
[2024-08-14 11:15:12.084] 0.67, 0.35, -9.41
[2024-08-14 11:15:12.111] 0.71, 0.39, -9.45
[2024-08-14 11:15:12.115] 0.67, 0.31, -9.41
[2024-08-14 11:15:12.121] 0.71, 0.31, -9.45
[2024-08-14 11:15:12.126] 0.67, 0.27, -9.45
[2024-08-14 11:15:12.156] 0.71, 0.35, -9.45
[2024-08-14 11:15:12.159] 0.71, 0.39, -9.41
[2024-08-14 11:15:12.166] 0.71, 0.35, -9.45
[2024-08-14 11:15:12.196] 0.67, 0.31, -9.45
[2024-08-14 11:15:12.199] 0.71, 0.31, -9.45
[2024-08-14 11:15:12.204] 0.71, 0.35, -9.41
[2024-08-14 11:15:12.233] 0.67, 0.35, -9.45
[2024-08-14 11:15:12.236] 0.71, 0.31, -9.41
[2024-08-14 11:15:12.242] 0.71, 0.27, -9.41
[2024-08-14 11:15:12.268] 0.67, 0.31, -9.41
[2024-08-14 11:15:12.308] 0.71, 0.35, -9.41
[2024-08-14 11:15:12.311] 0.71, 0.31, -9.45
[2024-08-14 11:15:12.316] 0.67, 0.27, -9.45
[2024-08-14 11:15:12.321] 0.67, 0.35, -9.45
[2024-08-14 11:15:12.322] 0.67, 0.35, -9.49
[2024-08-14 11:15:12.327] 0.71, 0.39, -9.45
[2024-08-14 11:15:12.352] 0.71, 0.35, -9.41
[2024-08-14 11:15:12.372] 0.71, 0.35, -9.41
[2024-08-14 11:15:12.372] 0.67, 0.35, -9.45
[2024-08-14 11:15:12.378] 0.71, 0.35, -9.49
[2024-08-14 11:15:12.385] 0.67, 0.35, -9.45
[2024-08-14 11:15:12.410] 0.75, 0.35, -9.49
[2024-08-14 11:15:12.438] 0.71, 0.31, -9.45
[2024-08-14 11:15:12.444] 0.71, 0.35, -9.45
[2024-08-14 11:15:12.460] 0.71, 0.31, -9.49
[2024-08-14 11:15:12.470] 0.67, 0.31, -9.41
[2024-08-14 11:15:12.474] 0.71, 0.31, -9.45
[2024-08-14 11:15:12.508] 0.67, 0.35, -9.41
[2024-08-14 11:15:12.508] 0.71, 0.35, -9.41
[2024-08-14 11:15:12.522] 0.67, 0.35, -9.45
[2024-08-14 11:15:12.522] 0.71, 0.35, -9.45
[2024-08-14 11:15:12.522] 0.71, 0.35, -9.38
[2024-08-14 11:15:12.541] 0.75, 0.27, -9.45
[2024-08-14 11:15:12.545] 0.75, 0.31, -9.38
[2024-08-14 11:15:12.558] 0.63, 0.35, -9.45
[2024-08-14 11:15:12.570] 0.67, 0.31, -9.41
[2024-08-14 11:15:12.592] 0.71, 0.35, -9.45
[2024-08-14 11:15:12.604] 0.75, 0.31, -9.45
[2024-08-14 11:15:12.604] 0.67, 0.35, -9.41
[2024-08-14 11:15:12.613] 0.67, 0.35, -9.45
[2024-08-14 11:15:12.635] 0.67, 0.31, -9.45
[2024-08-14 11:15:12.657] 0.71, 0.31, -9.45
[2024-08-14 11:15:12.657] 0.75, 0.31, -9.41
[2024-08-14 11:15:12.657] 0.67, 0.31, -9.45
[2024-08-14 11:15:12.675] 0.67, 0.35, -9.45
[2024-08-14 11:15:12.684] 0.71, 0.39, -9.45
[2024-08-14 11:15:12.708] 0.71, 0.35, -9.45
[2024-08-14 11:15:12.712] 0.71, 0.35, -9.45
[2024-08-14 11:15:12.721] 0.67, 0.31, -9.45
[2024-08-14 11:15:12.748] 0.71, 0.39, -9.45
[2024-08-14 11:15:12.751] 0.71, 0.39, -9.45
[2024-08-14 11:15:12.761] 0.71, 0.31, -9.45
[2024-08-14 11:15:12.785] 0.75, 0.35, -9.45
[2024-08-14 11:15:12.790] 0.67, 0.31, -9.41
[2024-08-14 11:15:12.790] 0.71, 0.35, -9.41
[2024-08-14 11:15:12.813] 0.75, 0.35, -9.49
[2024-08-14 11:15:12.827] 0.67, 0.35, -9.45
[2024-08-14 11:15:12.830] 0.67, 0.39, -9.45
[2024-08-14 11:15:12.842] 0.71, 0.35, -9.41
[2024-08-14 11:15:12.867] 0.71, 0.31, -9.53
[2024-08-14 11:15:12.879] 0.71, 0.31, -9.45
[2024-08-14 11:15:12.879] 0.67, 0.35, -9.49
[2024-08-14 11:15:12.886] 0.67, 0.35, -9.41
[2024-08-14 11:15:12.916] 0.67, 0.31, -9.49
[2024-08-14 11:15:12.918] 0.67, 0.39, -9.45
[2024-08-14 11:15:12.925] 0.75, 0.35, -9.45
[2024-08-14 11:15:12.961] 0.67, 0.39, -9.41
[2024-08-14 11:15:12.964] 0.63, 0.35, -9.41
[2024-08-14 11:15:12.990] 0.71, 0.35, -9.49
[2024-08-14 11:15:12.993] 0.71, 0.27, -9.49
[2024-08-14 11:15:13.012] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.022] 0.71, 0.31, -9.49
[2024-08-14 11:15:13.026] 0.75, 0.31, -9.45
[2024-08-14 11:15:13.031] 0.71, 0.27, -9.45
[2024-08-14 11:15:13.036] 0.63, 0.35, -9.38
[2024-08-14 11:15:13.081] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.091] 0.71, 0.35, -9.49
[2024-08-14 11:15:13.091] 0.71, 0.35, -9.49
[2024-08-14 11:15:13.100] 0.75, 0.31, -9.53
[2024-08-14 11:15:13.100] 0.67, 0.27, -9.38
[2024-08-14 11:15:13.100] 0.63, 0.35, -9.49
[2024-08-14 11:15:13.131] 0.67, 0.35, -9.38
[2024-08-14 11:15:13.133] 0.67, 0.39, -9.45
[2024-08-14 11:15:13.139] 0.67, 0.31, -9.45
[2024-08-14 11:15:13.162] 0.71, 0.31, -9.41
[2024-08-14 11:15:13.165] 0.67, 0.35, -9.41
[2024-08-14 11:15:13.174] 0.71, 0.39, -9.41
[2024-08-14 11:15:13.202] 0.75, 0.39, -9.45
[2024-08-14 11:15:13.206] 0.75, 0.35, -9.45
[2024-08-14 11:15:13.212] 0.71, 0.35, -9.49
[2024-08-14 11:15:13.238] 0.75, 0.31, -9.45
[2024-08-14 11:15:13.242] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.247] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.258] 0.71, 0.31, -9.45
[2024-08-14 11:15:13.283] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.286] 0.75, 0.27, -9.45
[2024-08-14 11:15:13.292] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.304] 0.71, 0.31, -9.45
[2024-08-14 11:15:13.334] 0.63, 0.35, -9.45
[2024-08-14 11:15:13.337] 0.63, 0.39, -9.41
[2024-08-14 11:15:13.343] 0.67, 0.35, -9.49
[2024-08-14 11:15:13.348] 0.71, 0.39, -9.41
[2024-08-14 11:15:13.377] 0.71, 0.35, -9.38
[2024-08-14 11:15:13.395] 0.67, 0.31, -9.45
[2024-08-14 11:15:13.395] 0.67, 0.39, -9.45
[2024-08-14 11:15:13.410] 0.71, 0.35, -9.41
[2024-08-14 11:15:13.413] 0.71, 0.31, -9.45
[2024-08-14 11:15:13.424] 0.71, 0.31, -9.49
[2024-08-14 11:15:13.451] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.455] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.463] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.491] 0.71, 0.31, -9.41
[2024-08-14 11:15:13.495] 0.71, 0.31, -9.45
[2024-08-14 11:15:13.500] 0.71, 0.35, -9.49
[2024-08-14 11:15:13.528] 0.71, 0.31, -9.45
[2024-08-14 11:15:13.531] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.540] 0.67, 0.31, -9.45
[2024-08-14 11:15:13.546] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.572] 0.67, 0.31, -9.41
[2024-08-14 11:15:13.574] 0.67, 0.31, -9.45
[2024-08-14 11:15:13.582] 0.71, 0.31, -9.49
[2024-08-14 11:15:13.612] 0.67, 0.31, -9.45
[2024-08-14 11:15:13.625] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.625] 0.71, 0.39, -9.45
[2024-08-14 11:15:13.632] 0.75, 0.35, -9.45
[2024-08-14 11:15:13.658] 0.71, 0.31, -9.45
[2024-08-14 11:15:13.660] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.670] 0.75, 0.31, -9.45
[2024-08-14 11:15:13.695] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.697] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.704] 0.67, 0.39, -9.41
[2024-08-14 11:15:13.731] 0.71, 0.31, -9.45
[2024-08-14 11:15:13.751] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.761] 0.67, 0.31, -9.45
[2024-08-14 11:15:13.765] 0.67, 0.35, -9.49
[2024-08-14 11:15:13.795] 0.67, 0.31, -9.49
[2024-08-14 11:15:13.825] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.828] 0.71, 0.35, -9.41
[2024-08-14 11:15:13.849] 0.75, 0.31, -9.45
[2024-08-14 11:15:13.849] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.857] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.857] 0.71, 0.35, -9.45
[2024-08-14 11:15:13.857] 0.71, 0.39, -9.45
[2024-08-14 11:15:13.857] 0.71, 0.35, -9.53
[2024-08-14 11:15:13.887] 0.75, 0.35, -9.41
[2024-08-14 11:15:13.913] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.913] 0.67, 0.31, -9.41
[2024-08-14 11:15:13.913] 0.71, 0.35, -9.49
[2024-08-14 11:15:13.918] 0.67, 0.31, -9.45
[2024-08-14 11:15:13.926] 0.71, 0.27, -9.41
[2024-08-14 11:15:13.955] 0.67, 0.31, -9.45
[2024-08-14 11:15:13.958] 0.67, 0.35, -9.45
[2024-08-14 11:15:13.971] 0.67, 0.35, -9.49
[2024-08-14 11:15:13.997] 0.67, 0.31, -9.49
[2024-08-14 11:15:14.000] 0.67, 0.27, -9.49
[2024-08-14 11:15:14.012] 0.71, 0.35, -9.49
[2024-08-14 11:15:14.012] 0.67, 0.35, -9.38
[2024-08-14 11:15:14.044] 0.71, 0.39, -9.41
[2024-08-14 11:15:14.047] 0.71, 0.31, -9.49
[2024-08-14 11:15:14.062] 0.71, 0.39, -9.45
[2024-08-14 11:15:14.080] 0.67, 0.35, -9.41
[2024-08-14 11:15:14.083] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.091] 0.71, 0.35, -9.38
[2024-08-14 11:15:14.106] 0.71, 0.35, -9.41
[2024-08-14 11:15:14.124] 0.75, 0.35, -9.45
[2024-08-14 11:15:14.128] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.139] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.168] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.170] 0.71, 0.35, -9.45
[2024-08-14 11:15:14.178] 0.71, 0.31, -9.49
[2024-08-14 11:15:14.186] 0.67, 0.35, -9.45
[2024-08-14 11:15:14.212] 0.67, 0.31, -9.45
[2024-08-14 11:15:14.214] 0.75, 0.31, -9.45
[2024-08-14 11:15:14.221] 0.63, 0.39, -9.41
[2024-08-14 11:15:14.234] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.238] 0.71, 0.35, -9.45
[2024-08-14 11:15:14.270] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.273] 0.75, 0.31, -9.41
[2024-08-14 11:15:14.279] 0.67, 0.35, -9.45
[2024-08-14 11:15:14.291] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.320] 0.67, 0.39, -9.49
[2024-08-14 11:15:14.323] 0.71, 0.35, -9.45
[2024-08-14 11:15:14.350] 0.75, 0.31, -9.45
[2024-08-14 11:15:14.353] 0.71, 0.39, -9.41
[2024-08-14 11:15:14.360] 0.71, 0.27, -9.45
[2024-08-14 11:15:14.366] 0.71, 0.35, -9.41
[2024-08-14 11:15:14.389] 0.71, 0.31, -9.41
[2024-08-14 11:15:14.393] 0.71, 0.35, -9.49
[2024-08-14 11:15:14.400] 0.71, 0.35, -9.41
[2024-08-14 11:15:14.428] 0.67, 0.31, -9.45
[2024-08-14 11:15:14.430] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.436] 0.63, 0.35, -9.41
[2024-08-14 11:15:14.463] 0.67, 0.31, -9.45
[2024-08-14 11:15:14.483] 0.71, 0.35, -9.45
[2024-08-14 11:15:14.484] 0.75, 0.31, -9.38
[2024-08-14 11:15:14.491] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.491] 0.67, 0.35, -9.38
[2024-08-14 11:15:14.523] 0.71, 0.35, -9.45
[2024-08-14 11:15:14.526] 0.71, 0.35, -9.45
[2024-08-14 11:15:14.532] 0.71, 0.31, -9.41
[2024-08-14 11:15:14.549] 0.71, 0.39, -9.45
[2024-08-14 11:15:14.551] 0.71, 0.35, -9.49
[2024-08-14 11:15:14.582] 0.71, 0.35, -9.41
[2024-08-14 11:15:14.585] 0.71, 0.35, -9.41
[2024-08-14 11:15:14.590] 0.71, 0.35, -9.45
[2024-08-14 11:15:14.600] 0.71, 0.35, -9.45
[2024-08-14 11:15:14.626] 0.71, 0.31, -9.49
[2024-08-14 11:15:14.637] 0.71, 0.27, -9.45
[2024-08-14 11:15:14.642] 0.71, 0.35, -9.53
[2024-08-14 11:15:14.647] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.674] 0.67, 0.31, -9.45
[2024-08-14 11:15:14.678] 0.67, 0.35, -9.45
[2024-08-14 11:15:14.683] 0.75, 0.31, -9.45
[2024-08-14 11:15:14.715] 0.71, 0.31, -9.38
[2024-08-14 11:15:14.718] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.723] 0.71, 0.35, -9.45
[2024-08-14 11:15:14.752] 0.71, 0.31, -9.38
[2024-08-14 11:15:14.755] 0.67, 0.35, -9.41
[2024-08-14 11:15:14.760] 0.71, 0.35, -9.45
[2024-08-14 11:15:14.766] 0.71, 0.35, -9.41
[2024-08-14 11:15:14.797] 0.71, 0.31, -9.49
[2024-08-14 11:15:14.800] 0.67, 0.35, -9.49
[2024-08-14 11:15:14.807] 0.75, 0.31, -9.41
[2024-08-14 11:15:14.835] 0.71, 0.35, -9.49
[2024-08-14 11:15:14.858] 0.71, 0.31, -9.49
[2024-08-14 11:15:14.858] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.864] 0.63, 0.35, -9.45
[2024-08-14 11:15:14.864] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.880] 0.67, 0.39, -9.45
[2024-08-14 11:15:14.889] 0.71, 0.35, -9.49
[2024-08-14 11:15:14.916] 0.67, 0.35, -9.38
[2024-08-14 11:15:14.921] 0.67, 0.35, -9.41
[2024-08-14 11:15:14.928] 0.71, 0.39, -9.38
[2024-08-14 11:15:14.955] 0.78, 0.35, -9.45
[2024-08-14 11:15:14.958] 0.71, 0.31, -9.45
[2024-08-14 11:15:14.963] 0.67, 0.39, -9.45
[2024-08-14 11:15:14.991] 0.71, 0.35, -9.49
[2024-08-14 11:15:14.995] 0.75, 0.39, -9.45
[2024-08-14 11:15:15.001] 0.75, 0.27, -9.41
[2024-08-14 11:15:15.006] 0.71, 0.27, -9.49
[2024-08-14 11:15:15.035] 0.71, 0.31, -9.45
[2024-08-14 11:15:15.039] 0.71, 0.31, -9.49
[2024-08-14 11:15:15.044] 0.71, 0.31, -9.49
[2024-08-14 11:15:15.077] 0.67, 0.35, -9.41
[2024-08-14 11:15:15.080] 0.71, 0.35, -9.41
[2024-08-14 11:15:15.086] 0.71, 0.31, -9.49
[2024-08-14 11:15:15.115] 0.67, 0.31, -9.41
[2024-08-14 11:15:15.118] 0.67, 0.35, -9.45
[2024-08-14 11:15:15.145] 0.71, 0.35, -9.41
[2024-08-14 11:15:15.149] 0.63, 0.39, -9.38
[2024-08-14 11:15:15.157] 0.67, 0.35, -9.45
[2024-08-14 11:15:15.157] 0.71, 0.35, -9.49
[2024-08-14 11:15:15.183] 0.71, 0.39, -9.41
[2024-08-14 11:15:15.214] 0.71, 0.31, -9.49
[2024-08-14 11:15:15.217] 0.71, 0.31, -9.49
[2024-08-14 11:15:15.224] 0.67, 0.35, -9.45
[2024-08-14 11:15:15.224] 0.71, 0.35, -9.38
[2024-08-14 11:15:15.229] 0.71, 0.35, -9.41
[2024-08-14 11:15:15.256] 0.67, 0.35, -9.41
[2024-08-14 11:15:15.259] 0.67, 0.35, -9.41
[2024-08-14 11:15:15.267] 0.71, 0.31, -9.41
[2024-08-14 11:15:15.287] 0.67, 0.35, -9.45
[2024-08-14 11:15:15.289] 0.67, 0.35, -9.41
[2024-08-14 11:15:15.295] 0.71, 0.31, -9.41
[2024-08-14 11:15:15.305] 0.71, 0.31, -9.45
[2024-08-14 11:15:15.337] 0.67, 0.35, -9.45
[2024-08-14 11:15:15.340] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.369] 0.71, 0.31, -9.45
[2024-08-14 11:15:15.376] 0.63, 0.35, -9.41
[2024-08-14 11:15:15.376] 0.75, 0.35, -9.41
[2024-08-14 11:15:15.382] 0.71, 0.35, -9.49
[2024-08-14 11:15:15.412] 0.71, 0.31, -9.41
[2024-08-14 11:15:15.415] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.423] 0.71, 0.31, -9.45
[2024-08-14 11:15:15.448] 0.75, 0.35, -9.45
[2024-08-14 11:15:15.453] 0.71, 0.35, -9.49
[2024-08-14 11:15:15.453] 0.75, 0.35, -9.45
[2024-08-14 11:15:15.464] 0.75, 0.31, -9.41
[2024-08-14 11:15:15.491] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.495] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.503] 0.67, 0.35, -9.49
[2024-08-14 11:15:15.509] 0.67, 0.31, -9.49
[2024-08-14 11:15:15.539] 0.67, 0.31, -9.49
[2024-08-14 11:15:15.542] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.551] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.580] 0.67, 0.31, -9.49
[2024-08-14 11:15:15.599] 0.71, 0.31, -9.38
[2024-08-14 11:15:15.631] 0.71, 0.35, -9.41
[2024-08-14 11:15:15.631] 0.75, 0.35, -9.41
[2024-08-14 11:15:15.638] 0.75, 0.35, -9.49
[2024-08-14 11:15:15.638] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.638] 0.67, 0.35, -9.45
[2024-08-14 11:15:15.645] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.674] 0.75, 0.35, -9.41
[2024-08-14 11:15:15.677] 0.71, 0.31, -9.41
[2024-08-14 11:15:15.683] 0.71, 0.35, -9.49
[2024-08-14 11:15:15.710] 0.71, 0.35, -9.49
[2024-08-14 11:15:15.720] 0.75, 0.31, -9.49
[2024-08-14 11:15:15.720] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.730] 0.67, 0.35, -9.49
[2024-08-14 11:15:15.756] 0.67, 0.27, -9.41
[2024-08-14 11:15:15.759] 0.71, 0.31, -9.45
[2024-08-14 11:15:15.765] 0.71, 0.35, -9.49
[2024-08-14 11:15:15.790] 0.71, 0.35, -9.41
[2024-08-14 11:15:15.800] 0.71, 0.35, -9.41
[2024-08-14 11:15:15.800] 0.75, 0.35, -9.41
[2024-08-14 11:15:15.829] 0.71, 0.39, -9.41
[2024-08-14 11:15:15.832] 0.75, 0.35, -9.45
[2024-08-14 11:15:15.837] 0.75, 0.35, -9.45
[2024-08-14 11:15:15.868] 0.67, 0.31, -9.49
[2024-08-14 11:15:15.870] 0.75, 0.35, -9.45
[2024-08-14 11:15:15.876] 0.67, 0.31, -9.45
[2024-08-14 11:15:15.905] 0.71, 0.39, -9.41
[2024-08-14 11:15:15.907] 0.67, 0.35, -9.45
[2024-08-14 11:15:15.913] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.921] 0.67, 0.31, -9.45
[2024-08-14 11:15:15.930] 0.67, 0.35, -9.41
[2024-08-14 11:15:15.961] 0.67, 0.31, -9.49
[2024-08-14 11:15:15.963] 0.67, 0.39, -9.45
[2024-08-14 11:15:15.969] 0.71, 0.35, -9.45
[2024-08-14 11:15:15.998] 0.63, 0.31, -9.45
[2024-08-14 11:15:16.017] 0.67, 0.35, -9.45
[2024-08-14 11:15:16.017] 0.71, 0.35, -9.45
[2024-08-14 11:15:16.022] 0.71, 0.35, -9.41
[2024-08-14 11:15:16.048] 0.71, 0.35, -9.38
[2024-08-14 11:15:16.056] 0.67, 0.35, -9.45
[2024-08-14 11:15:16.056] 0.71, 0.31, -9.49
[2024-08-14 11:15:16.063] 0.71, 0.35, -9.45
[2024-08-14 11:15:16.091] 0.75, 0.35, -9.45
[2024-08-14 11:15:16.097] 0.67, 0.43, -9.41
[2024-08-14 11:15:16.097] 0.71, 0.35, -9.41
[2024-08-14 11:15:16.131] 0.71, 0.31, -9.41
[2024-08-14 11:15:16.134] 0.67, 0.35, -9.41
[2024-08-14 11:15:16.139] 0.71, 0.35, -9.45
[2024-08-14 11:15:16.168] 0.67, 0.35, -9.41
[2024-08-14 11:15:16.171] 0.63, 0.35, -9.45
[2024-08-14 11:15:16.177] 0.63, 0.35, -9.45
[2024-08-14 11:15:16.183] 0.67, 0.31, -9.49
[2024-08-14 11:15:16.214] 0.67, 0.31, -9.45
[2024-08-14 11:15:16.218] 0.67, 0.31, -9.41
[2024-08-14 11:15:16.224] 0.67, 0.31, -9.45
[2024-08-14 11:15:16.252] 0.71, 0.35, -9.41
[2024-08-14 11:15:16.261] 0.71, 0.35, -9.49
[2024-08-14 11:15:16.267] 0.71, 0.31, -9.45
[2024-08-14 11:15:16.267] 0.67, 0.35, -9.38
[2024-08-14 11:15:16.299] 0.78, 0.39, -9.41
[2024-08-14 11:15:16.302] 0.71, 0.35, -9.45
