Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2),Person_ID,Label,Smoothed_Label
3081122,0.16,0.04,-9.53,Person_1,Static,Static
3081134,0.2,0.04,-9.53,Person_1,Static,Static
3081146,0.2,0.0,-9.53,Person_1,Static,Static
3081158,0.12,0.0,-9.49,Person_1,Static,Static
3081170,0.2,0.0,-9.57,Person_1,Static,Static
3081182,0.24,0.0,-9.53,Person_1,Static,Static
3081194,0.2,0.04,-9.49,Person_1,Static,Static
3081206,0.16,0.0,-9.57,Person_1,Static,Static
3081218,0.24,0.0,-9.53,Person_1,Static,Static
3081230,0.2,0.0,-9.61,Person_1,Static,Static
3081242,0.16,0.04,-9.53,Person_1,Static,Static
3081254,0.2,0.04,-9.49,Person_1,Static,Static
3081266,0.16,0.04,-9.57,Person_1,Static,Static
3081278,0.2,0.04,-9.53,Person_1,Static,Static
3081290,0.2,0.0,-9.53,Person_1,Static,Static
3081302,0.16,0.0,-9.53,Person_1,Static,Static
3081314,0.16,0.04,-9.53,Person_1,Static,Static
3081326,0.2,0.04,-9.53,Person_1,Static,Static
3081338,0.16,0.0,-9.57,Person_1,Static,Static
3081350,0.24,0.0,-9.57,Person_1,Static,Static
3081362,0.16,0.0,-9.53,Person_1,Static,Static
3081374,0.2,0.0,-9.57,Person_1,Static,Static
3081386,0.2,0.0,-9.53,Person_1,Static,Walking
3081398,0.2,0.0,-9.53,Person_1,Static,Walking
3081410,0.2,0.0,-9.53,Person_1,Static,Walking
3081422,0.2,0.04,-9.57,Person_1,Static,Walking
3081434,0.24,0.0,-9.53,Person_1,Walking,Walking
3081446,0.16,0.08,-9.14,Person_1,Walking,Walking
3081458,0.35,-0.04,-10.32,Person_1,Walking,Walking
3081470,0.39,0.35,-9.3,Person_1,Walking,Walking
3081482,0.16,0.0,-9.45,Person_1,Walking,Walking
3081494,0.27,0.08,-10.32,Person_1,Walking,Walking
3081506,0.2,-0.27,-10.24,Person_1,Walking,Walking
3081518,0.24,0.24,-9.02,Person_1,Walking,Walking
3081530,0.16,-0.16,-9.81,Person_1,Static,Walking
3081542,0.12,0.0,-9.41,Person_1,Static,Walking
3081554,0.27,0.04,-9.69,Person_1,Static,Walking
3081566,0.12,-0.04,-9.34,Person_1,Static,Walking
3081578,0.2,-0.04,-9.69,Person_1,Static,Walking
3081590,0.16,0.0,-9.45,Person_1,Static,Static
3081602,0.2,0.04,-9.73,Person_1,Static,Static
3081614,0.24,0.04,-9.41,Person_1,Static,Static
3081626,0.16,0.0,-9.49,Person_1,Static,Static
3081638,0.2,0.0,-9.65,Person_1,Static,Static
3081650,0.2,0.0,-9.53,Person_1,Static,Static
3081662,0.2,0.0,-9.49,Person_1,Static,Static
3081674,0.16,0.0,-9.61,Person_1,Static,Static
3081686,0.2,0.04,-9.53,Person_1,Static,Static
3081698,0.2,0.0,-9.57,Person_1,Static,Static
3081710,0.2,0.04,-9.53,Person_1,Static,Static
3081722,0.16,0.0,-9.53,Person_1,Static,Static
3081734,0.16,0.04,-9.53,Person_1,Static,Static
3081746,0.12,0.0,-9.53,Person_1,Static,Static
3081758,0.2,0.0,-9.53,Person_1,Static,Static
3081770,0.2,0.0,-9.57,Person_1,Static,Static
3081782,0.2,0.0,-9.53,Person_1,Static,Static
3081794,0.2,0.0,-9.49,Person_1,Static,Static
3081806,0.2,0.0,-9.53,Person_1,Static,Static
3081818,0.16,0.0,-9.57,Person_1,Static,Static
3081830,0.24,0.04,-9.53,Person_1,Static,Static
3081842,0.2,0.0,-9.49,Person_1,Static,Static
3081854,0.2,0.0,-9.53,Person_1,Static,Static
3081866,0.2,0.04,-9.49,Person_1,Static,Static
3081878,0.2,0.0,-9.53,Person_1,Static,Static
3081890,0.16,0.0,-9.53,Person_1,Static,Static
3081902,0.2,0.0,-9.53,Person_1,Static,Static
3081914,0.16,0.0,-9.61,Person_1,Static,Static
3081926,0.2,0.04,-9.49,Person_1,Static,Static
3081938,0.2,0.0,-9.53,Person_1,Static,Static
3081950,0.12,0.0,-9.57,Person_1,Static,Static
3081962,0.16,0.04,-9.53,Person_1,Static,Static
3081974,0.16,0.0,-9.57,Person_1,Static,Static
3081986,0.2,0.0,-9.57,Person_1,Static,Static
3081998,0.24,0.04,-9.49,Person_1,Static,Static
3082010,0.2,0.0,-9.53,Person_1,Static,Static
3082022,0.16,0.0,-9.53,Person_1,Static,Static
3082034,0.2,0.0,-9.49,Person_1,Static,Static
3082046,0.2,0.0,-9.57,Person_1,Static,Static
3082058,0.24,0.0,-9.53,Person_1,Static,Static
3082070,0.2,0.04,-9.53,Person_1,Static,Static
3082082,0.2,0.04,-9.49,Person_1,Static,Static
3082094,0.2,0.0,-9.53,Person_1,Static,Static
3082106,0.16,0.04,-9.49,Person_1,Static,Static
3082118,0.16,0.04,-9.57,Person_1,Static,Static
3082130,0.16,0.04,-9.53,Person_1,Static,Static
3082142,0.2,0.0,-9.57,Person_1,Static,Static
3082154,0.2,0.04,-9.49,Person_1,Static,Static
3082166,0.2,0.0,-9.49,Person_1,Static,Static
3082178,0.24,0.0,-9.49,Person_1,Static,Static
3082190,0.2,0.0,-9.53,Person_1,Static,Static
3082202,0.16,0.0,-9.57,Person_1,Static,Static
3082214,0.24,0.0,-9.53,Person_1,Static,Static
3082226,0.2,0.0,-9.53,Person_1,Static,Static
3082238,0.16,0.04,-9.49,Person_1,Static,Static
3082250,0.2,0.0,-9.57,Person_1,Static,Static
3082262,0.2,0.0,-9.61,Person_1,Static,Static
3082274,0.16,0.0,-9.57,Person_1,Static,Walking
3082286,0.2,0.0,-9.53,Person_1,Static,Walking
3082298,0.24,0.0,-9.53,Person_1,Static,Walking
3082310,0.2,0.0,-9.57,Person_1,Static,Walking
3082322,0.2,0.0,-9.57,Person_1,Walking,Walking
3082334,0.08,0.2,-8.16,Person_1,Walking,Walking
3082346,0.2,0.2,-8.75,Person_1,Walking,Walking
3082358,0.27,0.24,-9.02,Person_1,Walking,Walking
3082370,0.2,0.0,-9.81,Person_1,Walking,Walking
3082382,0.2,0.08,-9.02,Person_1,Walking,Walking
3082394,0.12,-0.12,-9.81,Person_1,Walking,Walking
3082406,0.24,0.12,-9.38,Person_1,Walking,Walking
3082418,0.16,-0.08,-9.57,Person_1,Static,Walking
3082430,0.16,0.04,-9.49,Person_1,Static,Walking
3082442,0.2,0.0,-9.53,Person_1,Static,Walking
3082454,0.16,0.04,-9.45,Person_1,Static,Walking
3082466,0.27,-0.04,-9.65,Person_1,Static,Walking
3082478,0.16,0.0,-9.49,Person_1,Static,Static
3082490,0.2,0.0,-9.45,Person_1,Static,Static
3082502,0.2,0.0,-9.57,Person_1,Static,Static
3082514,0.2,0.04,-9.57,Person_1,Static,Static
3082526,0.16,0.0,-9.61,Person_1,Static,Static
3082538,0.2,0.0,-9.53,Person_1,Static,Static
3082550,0.2,0.0,-9.57,Person_1,Static,Static
3082562,0.2,0.0,-9.57,Person_1,Static,Static
3082574,0.16,-0.04,-9.57,Person_1,Static,Static
3082586,0.2,0.0,-9.57,Person_1,Static,Static
3082598,0.2,0.04,-9.57,Person_1,Static,Static
3082610,0.24,0.04,-9.53,Person_1,Static,Static
3082622,0.2,0.04,-9.57,Person_1,Static,Static
3082634,0.2,0.0,-9.57,Person_1,Static,Static
3082646,0.16,0.04,-9.57,Person_1,Static,Static
3082658,0.16,0.0,-9.53,Person_1,Static,Static
3082670,0.24,0.0,-9.53,Person_1,Static,Static
3082682,0.16,0.0,-9.53,Person_1,Static,Static
3082694,0.2,0.0,-9.49,Person_1,Static,Static
3082706,0.24,0.0,-9.53,Person_1,Static,Static
3082718,0.2,0.0,-9.49,Person_1,Static,Static
3082730,0.16,0.04,-9.53,Person_1,Static,Static
3082742,0.2,0.04,-9.53,Person_1,Static,Static
3082754,0.16,0.04,-9.53,Person_1,Static,Static
3082766,0.16,0.0,-9.57,Person_1,Static,Static
3082778,0.2,0.04,-9.57,Person_1,Static,Static
3082790,0.16,0.0,-9.53,Person_1,Static,Static
3082802,0.16,0.04,-9.57,Person_1,Static,Static
3082814,0.16,0.0,-9.53,Person_1,Static,Static
3082826,0.2,0.0,-9.53,Person_1,Static,Static
3082838,0.16,0.04,-9.53,Person_1,Static,Static
3082850,0.2,0.04,-9.53,Person_1,Static,Static
3082862,0.16,0.0,-9.53,Person_1,Static,Static
3082874,0.16,0.0,-9.49,Person_1,Static,Static
3082886,0.16,0.0,-9.53,Person_1,Static,Static
3082898,0.16,0.04,-9.53,Person_1,Static,Static
3082910,0.2,0.0,-9.53,Person_1,Static,Static
3082922,0.2,0.04,-9.57,Person_1,Static,Static
3082934,0.2,0.0,-9.53,Person_1,Static,Static
3082946,0.2,0.0,-9.53,Person_1,Static,Static
3082958,0.2,0.04,-9.53,Person_1,Static,Static
3082970,0.24,0.04,-9.49,Person_1,Static,Static
3082982,0.2,0.0,-9.45,Person_1,Static,Static
3082994,0.2,0.0,-9.53,Person_1,Static,Static
3083006,0.2,0.0,-9.53,Person_1,Static,Static
3083018,0.24,0.04,-9.53,Person_1,Static,Static
3083030,0.2,0.04,-9.53,Person_1,Static,Static
3083042,0.2,0.0,-9.49,Person_1,Static,Static
3083054,0.2,0.0,-9.53,Person_1,Static,Static
3083066,0.2,0.0,-9.53,Person_1,Static,Static
3083078,0.24,0.04,-9.53,Person_1,Static,Static
3083090,0.2,-0.04,-9.53,Person_1,Static,Static
3083102,0.2,0.0,-9.49,Person_1,Static,Static
3083114,0.16,0.04,-9.53,Person_1,Static,Static
3083126,0.2,0.0,-9.53,Person_1,Static,Static
3083138,0.16,0.0,-9.57,Person_1,Static,Static
3083150,0.2,0.0,-9.53,Person_1,Static,Static
3083162,0.2,0.0,-9.57,Person_1,Static,Static
3083174,0.24,0.0,-9.57,Person_1,Static,Static
3083186,0.24,0.0,-9.57,Person_1,Static,Static
3083198,0.2,0.0,-9.49,Person_1,Static,Static
3083210,0.16,0.0,-9.53,Person_1,Static,Static
3083222,0.24,0.04,-9.53,Person_1,Static,Static
3083234,0.2,0.0,-9.53,Person_1,Static,Static
3083246,0.16,0.0,-9.49,Person_1,Static,Static
3083258,0.12,0.0,-9.49,Person_1,Static,Walking
3083270,0.2,0.04,-9.49,Person_1,Static,Walking
3083282,0.2,0.04,-9.49,Person_1,Static,Walking
3083294,0.2,0.0,-9.61,Person_1,Static,Walking
3083306,0.08,0.2,-7.34,Person_1,Walking,Walking
3083318,0.08,-0.08,-9.45,Person_1,Walking,Walking
3083330,0.12,0.27,-8.36,Person_1,Walking,Walking
3083342,0.12,-0.08,-9.38,Person_1,Walking,Walking
3083354,0.2,0.0,-9.45,Person_1,Static,Walking
3083366,0.16,0.0,-9.69,Person_1,Static,Walking
3083378,0.12,0.04,-9.41,Person_1,Static,Walking
3083390,0.2,0.0,-9.57,Person_1,Static,Walking
3083402,0.2,0.0,-9.38,Person_1,Walking,Walking
3083414,0.24,0.04,-9.38,Person_1,Walking,Walking
3083426,0.16,0.0,-9.53,Person_1,Static,Walking
3083438,0.24,-0.04,-9.57,Person_1,Static,Walking
3083450,0.16,0.0,-9.57,Person_1,Static,Walking
3083462,0.24,0.0,-9.49,Person_1,Static,Walking
3083474,0.2,0.04,-9.57,Person_1,Static,Walking
3083486,0.24,0.0,-9.57,Person_1,Static,Static
3083498,0.2,0.0,-9.57,Person_1,Static,Static
3083510,0.2,0.04,-9.45,Person_1,Static,Static
3083522,0.2,0.0,-9.53,Person_1,Static,Static
3083534,0.2,0.0,-9.57,Person_1,Static,Static
3083546,0.2,0.0,-9.57,Person_1,Static,Static
3083558,0.16,0.04,-9.49,Person_1,Static,Static
3083570,0.24,0.0,-9.49,Person_1,Static,Static
3083582,0.2,0.0,-9.49,Person_1,Static,Static
3083594,0.24,0.0,-9.57,Person_1,Static,Static
3083606,0.2,0.04,-9.53,Person_1,Static,Static
3083618,0.24,0.0,-9.49,Person_1,Static,Static
3083630,0.2,0.0,-9.53,Person_1,Static,Static
3083642,0.24,0.0,-9.57,Person_1,Static,Static
3083654,0.24,0.0,-9.57,Person_1,Static,Static
3083666,0.24,0.0,-9.53,Person_1,Static,Static
3083678,0.2,0.0,-9.53,Person_1,Static,Static
3083690,0.2,0.0,-9.57,Person_1,Static,Static
3083702,0.16,0.04,-9.57,Person_1,Static,Static
3083714,0.2,0.04,-9.61,Person_1,Static,Static
3083726,0.16,0.0,-9.57,Person_1,Static,Static
3083738,0.2,0.0,-9.53,Person_1,Static,Static
3083750,0.2,0.04,-9.53,Person_1,Static,Static
3083762,0.16,0.0,-9.57,Person_1,Static,Static
3083774,0.2,0.04,-9.53,Person_1,Static,Static
3083786,0.24,0.0,-9.53,Person_1,Static,Static
3083798,0.24,0.0,-9.53,Person_1,Static,Static
3083810,0.24,0.0,-9.57,Person_1,Static,Static
3083822,0.24,0.0,-9.53,Person_1,Static,Static
3083834,0.2,0.0,-9.49,Person_1,Static,Static
3083846,0.27,0.0,-9.53,Person_1,Static,Static
3083858,0.2,0.0,-9.53,Person_1,Static,Static
3083870,0.24,0.0,-9.53,Person_1,Static,Static
3083882,0.24,0.0,-9.53,Person_1,Static,Static
3083894,0.24,0.0,-9.49,Person_1,Static,Static
3083906,0.16,0.0,-9.57,Person_1,Static,Static
3083918,0.2,0.0,-9.57,Person_1,Static,Static
3083930,0.24,0.04,-9.53,Person_1,Static,Static
3083942,0.2,0.04,-9.49,Person_1,Static,Static
3083954,0.16,0.04,-9.49,Person_1,Static,Static
3083966,0.2,0.0,-9.53,Person_1,Static,Static
3083978,0.16,0.0,-9.57,Person_1,Static,Static
3083990,0.2,0.04,-9.57,Person_1,Static,Static
3084002,0.2,0.0,-9.45,Person_1,Static,Static
3084014,0.2,0.0,-9.53,Person_1,Static,Static
3084026,0.2,0.04,-9.57,Person_1,Static,Static
3084038,0.16,0.04,-9.49,Person_1,Static,Static
3084050,0.12,0.04,-9.53,Person_1,Static,Static
3084062,0.16,0.0,-9.57,Person_1,Static,Static
3084074,0.2,0.04,-9.61,Person_1,Static,Static
3084086,0.24,0.04,-9.53,Person_1,Static,Static
3084098,0.2,0.0,-9.53,Person_1,Static,Static
3084110,0.16,0.0,-9.53,Person_1,Static,Static
3084122,0.16,0.0,-9.53,Person_1,Static,Static
3084134,0.16,0.0,-9.53,Person_1,Static,Static
3084146,0.24,0.0,-9.49,Person_1,Static,Static
3084158,0.16,0.0,-9.57,Person_1,Static,Static
3084170,0.2,0.0,-9.53,Person_1,Static,Static
3084182,0.16,0.0,-9.57,Person_1,Static,Static
3084194,0.24,0.0,-9.53,Person_1,Static,Walking
3084206,0.24,0.0,-9.49,Person_1,Static,Walking
3084218,0.2,0.0,-9.53,Person_1,Static,Walking
3084230,0.2,0.0,-9.53,Person_1,Static,Walking
3084242,0.2,0.0,-9.45,Person_1,Walking,Walking
3084254,0.24,-0.2,-10.32,Person_1,Walking,Walking
3084266,0.35,-0.2,-11.73,Person_1,Walking,Walking
3084278,0.16,-0.35,-10.94,Person_1,Walking,Walking
3084290,0.24,0.43,-8.36,Person_1,Walking,Walking
3084302,0.24,-0.27,-10.08,Person_1,Walking,Walking
3084314,0.24,0.2,-9.57,Person_1,Walking,Walking
3084326,0.24,0.08,-9.38,Person_1,Walking,Walking
3084338,0.2,0.08,-9.34,Person_1,Walking,Walking
3084350,0.2,-0.12,-9.73,Person_1,Walking,Walking
3084362,0.08,0.04,-9.26,Person_1,Walking,Walking
3084374,0.2,0.0,-9.77,Person_1,Walking,Walking
3084386,0.2,-0.04,-9.53,Person_1,Static,Walking
3084398,0.2,0.04,-9.49,Person_1,Static,Walking
3084410,0.2,-0.04,-9.49,Person_1,Static,Walking
3084422,0.2,0.04,-9.61,Person_1,Static,Walking
3084434,0.16,0.0,-9.53,Person_1,Static,Walking
3084446,0.2,0.0,-9.61,Person_1,Static,Static
3084458,0.16,-0.04,-9.57,Person_1,Static,Static
3084470,0.2,0.0,-9.53,Person_1,Static,Static
3084482,0.16,0.0,-9.53,Person_1,Static,Static
3084494,0.2,0.0,-9.49,Person_1,Static,Static
3084506,0.16,0.04,-9.53,Person_1,Static,Static
3084518,0.27,0.04,-9.57,Person_1,Static,Static
3084530,0.2,0.04,-9.49,Person_1,Static,Static
3084542,0.16,0.04,-9.49,Person_1,Static,Static
3084554,0.12,0.04,-9.57,Person_1,Static,Static
3084566,0.2,0.08,-9.57,Person_1,Static,Static
3084578,0.24,0.0,-9.57,Person_1,Static,Static
3084590,0.2,-0.04,-9.57,Person_1,Static,Static
3084602,0.16,0.0,-9.57,Person_1,Static,Static
3084614,0.24,0.0,-9.49,Person_1,Static,Static
3084626,0.2,0.04,-9.49,Person_1,Static,Static
3084638,0.12,0.04,-9.49,Person_1,Static,Static
3084650,0.16,0.0,-9.57,Person_1,Static,Static
3084662,0.16,0.0,-9.57,Person_1,Static,Static
3084674,0.2,0.04,-9.53,Person_1,Static,Static
3084686,0.16,0.04,-9.57,Person_1,Static,Static
3084698,0.2,0.04,-9.53,Person_1,Static,Static
3084710,0.16,0.0,-9.49,Person_1,Static,Static
3084722,0.16,-0.04,-9.53,Person_1,Static,Static
3084734,0.2,0.0,-9.53,Person_1,Static,Static
3084746,0.24,0.04,-9.53,Person_1,Static,Static
3084758,0.24,0.04,-9.53,Person_1,Static,Static
3084770,0.2,0.0,-9.53,Person_1,Static,Static
3084782,0.2,0.0,-9.53,Person_1,Static,Static
3084794,0.2,0.0,-9.53,Person_1,Static,Static
3084806,0.2,0.04,-9.53,Person_1,Static,Static
3084818,0.2,0.04,-9.61,Person_1,Static,Static
3084830,0.2,0.0,-9.57,Person_1,Static,Static
3084842,0.2,0.0,-9.57,Person_1,Static,Static
3084854,0.24,0.0,-9.57,Person_1,Static,Static
3084866,0.16,0.0,-9.53,Person_1,Static,Static
3084878,0.2,0.0,-9.57,Person_1,Static,Static
3084890,0.2,0.04,-9.53,Person_1,Static,Static
3084902,0.2,0.04,-9.53,Person_1,Static,Static
3084914,0.16,0.0,-9.49,Person_1,Static,Static
3084926,0.16,0.04,-9.57,Person_1,Static,Static
3084938,0.2,0.0,-9.53,Person_1,Static,Static
3084950,0.2,-0.04,-9.57,Person_1,Static,Static
3084962,0.16,0.0,-9.49,Person_1,Static,Static
3084974,0.16,0.0,-9.49,Person_1,Static,Static
3084986,0.16,0.0,-9.57,Person_1,Static,Static
3084998,0.2,0.0,-9.53,Person_1,Static,Static
3085010,0.16,0.04,-9.57,Person_1,Static,Static
3085022,0.2,0.0,-9.57,Person_1,Static,Static
3085034,0.16,0.0,-9.57,Person_1,Static,Static
3085046,0.2,0.0,-9.49,Person_1,Static,Static
3085058,0.2,0.0,-9.53,Person_1,Static,Static
3085070,0.16,0.0,-9.53,Person_1,Static,Static
3085082,0.24,0.0,-9.57,Person_1,Static,Static
3085094,0.2,0.0,-9.53,Person_1,Static,Static
3085106,0.16,0.0,-9.53,Person_1,Static,Static
3085118,0.2,0.0,-9.53,Person_1,Static,Static
3085130,0.2,0.04,-9.53,Person_1,Static,Static
3085142,0.16,0.04,-9.57,Person_1,Static,Static
3085154,0.2,0.0,-9.53,Person_1,Static,Fall_Down
3085166,0.24,0.0,-9.53,Person_1,Static,Fall_Down
3085178,0.16,0.0,-9.57,Person_1,Static,Fall_Down
3085190,0.2,0.0,-9.57,Person_1,Static,Fall_Down
3085202,0.16,0.0,-9.53,Person_1,Fall_Down,Fall_Down
3085214,0.2,0.0,-9.45,Person_1,Fall_Down,Fall_Down
3085226,0.16,0.94,2.35,Person_1,Fall_Down,Fall_Down
3085238,-2.39,-3.22,-9.34,Person_1,Fall_Down,Fall_Down
3085250,1.29,3.06,-1.29,Person_1,Fall_Down,Fall_Down
3085262,0.78,1.57,-5.3,Person_1,Fall_Down,Fall_Down
3085274,0.63,1.02,-7.57,Person_1,Walking,Fall_Down
3085286,0.43,0.0,-8.98,Person_1,Walking,Fall_Down
3085298,0.67,0.78,-7.49,Person_1,Walking,Fall_Down
3085310,-0.04,-0.35,-10.43,Person_1,Walking,Fall_Down
3085322,0.55,-0.27,-10.47,Person_1,Walking,Fall_Down
3085334,0.04,-0.08,-8.59,Person_1,Walking,Walking
3085346,0.27,-0.04,-9.22,Person_1,Walking,Walking
3085358,0.39,-0.2,-10.04,Person_1,Walking,Walking
3085370,0.24,-0.08,-9.65,Person_1,Static,Walking
3085382,0.2,0.12,-9.14,Person_1,Static,Walking
3085394,0.2,0.08,-9.53,Person_1,Static,Walking
3085406,0.12,0.24,-9.49,Person_1,Static,Walking
3085418,0.2,0.04,-9.81,Person_1,Static,Walking
3085430,0.27,0.0,-9.53,Person_1,Static,Walking
3085442,0.2,0.0,-9.49,Person_1,Walking,Walking
3085454,0.24,0.0,-9.73,Person_1,Walking,Walking
3085466,0.24,-0.08,-9.73,Person_1,Static,Walking
3085478,0.16,0.04,-9.45,Person_1,Static,Walking
3085490,0.2,-0.04,-9.57,Person_1,Static,Walking
3085502,0.24,0.08,-9.61,Person_1,Static,Walking
3085514,0.2,0.12,-9.49,Person_1,Static,Walking
3085526,0.2,0.12,-9.49,Person_1,Static,Static
3085538,0.24,0.04,-9.61,Person_1,Static,Static
3085550,0.24,0.04,-9.57,Person_1,Static,Static
3085562,0.2,-0.08,-9.45,Person_1,Static,Static
3085574,0.2,-0.04,-9.53,Person_1,Static,Static
3085586,0.16,0.0,-9.57,Person_1,Static,Static
3085598,0.2,0.0,-9.57,Person_1,Static,Static
3085610,0.2,-0.04,-9.53,Person_1,Static,Static
3085622,0.2,0.04,-9.53,Person_1,Static,Static
3085634,0.2,0.04,-9.57,Person_1,Static,Static
3085646,0.2,0.04,-9.53,Person_1,Static,Static
3085658,0.2,0.0,-9.53,Person_1,Static,Static
3085670,0.2,0.04,-9.57,Person_1,Static,Static
3085682,0.2,0.04,-9.57,Person_1,Static,Static
3085694,0.2,-0.04,-9.61,Person_1,Static,Static
3085706,0.2,-0.04,-9.61,Person_1,Static,Static
3085718,0.2,0.0,-9.53,Person_1,Static,Static
3085730,0.16,0.0,-9.53,Person_1,Static,Static
3085742,0.2,0.04,-9.53,Person_1,Static,Static
3085754,0.24,0.0,-9.49,Person_1,Static,Static
3085766,0.16,0.0,-9.49,Person_1,Static,Static
3085778,0.2,0.0,-9.57,Person_1,Static,Static
3085790,0.2,0.0,-9.57,Person_1,Static,Static
3085802,0.24,0.0,-9.57,Person_1,Static,Static
3085814,0.16,0.04,-9.61,Person_1,Static,Static
3085826,0.2,0.0,-9.53,Person_1,Static,Static
3085838,0.16,0.04,-9.53,Person_1,Static,Static
3085850,0.2,0.04,-9.57,Person_1,Static,Static
3085862,0.2,0.04,-9.53,Person_1,Static,Static
3085874,0.16,0.0,-9.53,Person_1,Static,Static
3085886,0.12,0.04,-9.53,Person_1,Static,Static
3085898,0.16,0.04,-9.53,Person_1,Static,Static
3085910,0.2,0.0,-9.53,Person_1,Static,Static
3085922,0.2,0.08,-9.53,Person_1,Static,Static
3085934,0.2,0.04,-9.57,Person_1,Static,Static
3085946,0.2,0.0,-9.53,Person_1,Static,Static
3085958,0.2,0.0,-9.57,Person_1,Static,Static
3085970,0.2,0.0,-9.53,Person_1,Static,Static
3085982,0.2,0.0,-9.49,Person_1,Static,Static
3085994,0.16,0.0,-9.53,Person_1,Static,Static
3086006,0.16,0.0,-9.49,Person_1,Static,Static
3086018,0.2,0.0,-9.53,Person_1,Static,Static
3086030,0.2,0.0,-9.57,Person_1,Static,Static
3086042,0.2,-0.04,-9.53,Person_1,Static,Static
3086054,0.2,0.0,-9.53,Person_1,Static,Static
3086066,0.2,0.0,-9.49,Person_1,Static,Static
3086078,0.16,0.0,-9.57,Person_1,Static,Static
3086090,0.2,-0.04,-9.57,Person_1,Static,Static
3086102,0.16,0.0,-9.53,Person_1,Static,Static
3086114,0.2,0.0,-9.57,Person_1,Static,Static
3086126,0.2,0.04,-9.61,Person_1,Static,Static
3086138,0.2,0.0,-9.53,Person_1,Static,Static
3086150,0.2,0.0,-9.49,Person_1,Static,Static
3086162,0.2,0.04,-9.53,Person_1,Static,Static
3086174,0.16,0.04,-9.53,Person_1,Static,Static
3086186,0.16,0.0,-9.53,Person_1,Static,Static
3086198,0.2,0.0,-9.53,Person_1,Static,Static
3086210,0.16,0.04,-9.49,Person_1,Static,Static
3086222,0.16,0.0,-9.53,Person_1,Static,Static
3086234,0.2,0.0,-9.49,Person_1,Static,Static
3086246,0.16,0.04,-9.49,Person_1,Static,Static
3086258,0.2,0.0,-9.57,Person_1,Static,Static
3086270,0.2,0.04,-9.53,Person_1,Static,Static
3086282,0.16,0.0,-9.53,Person_1,Static,Static
3086294,0.16,0.04,-9.49,Person_1,Static,Static
3086306,0.24,0.0,-9.57,Person_1,Static,Static
3086318,0.16,0.0,-9.57,Person_1,Static,Static
3086330,0.2,0.04,-9.57,Person_1,Static,Static
3086342,0.2,0.0,-9.61,Person_1,Static,Static
3086354,0.16,0.04,-9.53,Person_1,Static,Static
3086366,0.16,0.04,-9.53,Person_1,Static,Static
3086378,0.2,0.0,-9.61,Person_1,Static,Static
3086390,0.16,0.0,-9.49,Person_1,Static,Static
3086402,0.2,0.0,-9.53,Person_1,Static,Static
3086414,0.16,0.0,-9.49,Person_1,Static,Static
3086426,0.16,0.0,-9.61,Person_1,Static,Static
3086438,0.16,0.0,-9.53,Person_1,Static,Static
3086450,0.16,0.04,-9.57,Person_1,Static,Static
3086462,0.16,0.0,-9.53,Person_1,Static,Static
3086474,0.2,0.04,-9.53,Person_1,Static,Static
3086486,0.2,0.0,-9.57,Person_1,Static,Static
3086498,0.2,0.04,-9.53,Person_1,Static,Static
3086510,0.2,0.04,-9.53,Person_1,Static,Static
3086522,0.16,0.04,-9.53,Person_1,Static,Static
3086534,0.16,0.04,-9.53,Person_1,Static,Static
3086546,0.24,0.0,-9.57,Person_1,Static,Static
3086558,0.2,0.0,-9.53,Person_1,Static,Static
3086570,0.24,0.0,-9.57,Person_1,Static,Static
3086582,0.24,0.0,-9.53,Person_1,Static,Static
3086594,0.2,0.04,-9.53,Person_1,Static,Static
3086606,0.24,0.0,-9.57,Person_1,Static,Static
3086618,0.16,0.0,-9.57,Person_1,Static,Static
3086630,0.16,0.0,-9.57,Person_1,Static,Static
3086642,0.2,0.04,-9.53,Person_1,Static,Static
3086654,0.16,0.0,-9.57,Person_1,Static,Static
3086666,0.2,0.04,-9.61,Person_1,Static,Static
3086678,0.16,0.0,-9.57,Person_1,Static,Static
3086690,0.12,0.04,-9.53,Person_1,Static,Static
3086702,0.16,0.0,-9.53,Person_1,Static,Static
3086714,0.24,0.04,-9.57,Person_1,Static,Static
3086726,0.24,0.0,-9.49,Person_1,Static,Static
3086738,0.16,0.04,-9.53,Person_1,Static,Static
3086750,0.2,0.0,-9.49,Person_1,Static,Static
3086762,0.16,0.04,-9.57,Person_1,Static,Static
3086774,0.16,0.04,-9.57,Person_1,Static,Static
3086786,0.24,0.0,-9.53,Person_1,Static,Static
3086798,0.2,0.04,-9.57,Person_1,Static,Static
3086810,0.2,0.0,-9.53,Person_1,Static,Static
3086822,0.2,0.0,-9.57,Person_1,Static,Static
3086834,0.2,0.0,-9.53,Person_1,Static,Static
3086846,0.16,-0.04,-9.45,Person_1,Static,Static
3086858,0.16,0.0,-9.57,Person_1,Static,Static
3086870,0.2,0.0,-9.57,Person_1,Static,Static
3086882,0.16,0.0,-9.53,Person_1,Static,Static
