Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2)
2757158,0.16,0.00,-9.53
2757170,0.20,0.00,-9.53
2757182,0.20,0.00,-9.53
2757194,0.16,0.00,-9.57
2757206,0.16,0.04,-9.61
2757218,0.16,0.00,-9.53
2757230,0.20,0.00,-9.53
2757242,0.20,0.00,-9.53
2757254,0.16,0.04,-9.61
2757266,0.20,0.04,-9.61
2757278,0.20,0.04,-9.53
2757290,0.20,0.00,-9.53
2757302,0.16,0.04,-9.57
2757314,0.20,0.00,-9.53
2757326,0.16,0.04,-9.53
2757338,0.16,0.04,-9.57
2757350,0.16,0.04,-9.53
2757362,0.20,0.00,-9.57
2757374,0.24,0.00,-9.53
2757386,0.20,0.00,-9.57
2757398,0.20,0.00,-9.53
2757410,0.20,-0.04,-9.53
2757422,0.20,-0.04,-9.57
2757434,0.16,0.00,-9.53
2757446,0.16,0.00,-9.53
2757458,0.20,0.00,-9.57
2757470,0.20,0.04,-9.61
2757482,0.16,0.00,-9.57
2757494,0.20,0.00,-9.57
2757506,0.16,0.00,-9.49
2757518,0.16,0.04,-9.53
2757530,0.20,0.00,-9.49
2757542,0.20,-0.04,-9.53
2757554,0.20,0.00,-9.49
2757566,0.20,0.04,-9.57
2757578,0.16,0.00,-9.57
2757590,0.20,0.00,-9.57
2757602,0.20,0.00,-9.49
2757614,0.20,0.04,-9.57
