Timestamp,X(m/s^2),Y(m/s^2),Z(m/s^2),Label
2024-08-15 10:14:15.986,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:15.990,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:15.996,0.63,0.16,-9.49,Stationary
2024-08-15 10:14:16.022,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:16.025,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:16.034,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:16.043,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:16.067,0.63,0.16,-9.49,Stationary
2024-08-15 10:14:16.073,0.71,0.08,-9.45,Stationary
2024-08-15 10:14:16.082,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:16.107,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:16.111,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.203,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:18.203,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.203,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:18.203,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:18.203,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:18.214,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:18.214,0.75,0.16,-9.45,Stationary
2024-08-15 10:14:18.214,0.67,0.2,-9.49,Stationary
2024-08-15 10:14:18.214,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:18.214,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.214,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:18.214,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.214,0.63,0.2,-9.45,Stationary
2024-08-15 10:14:18.214,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.214,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.214,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:18.214,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.215,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.215,0.67,0.2,-9.41,Stationary
2024-08-15 10:14:18.215,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.215,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.215,0.75,0.12,-9.49,Stationary
2024-08-15 10:14:18.237,0.71,0.16,-9.53,Stationary
2024-08-15 10:14:18.237,0.71,0.08,-9.49,Stationary
2024-08-15 10:14:18.237,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.237,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.238,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:18.238,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.238,0.67,0.12,-9.38,Stationary
2024-08-15 10:14:18.238,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.238,0.71,0.08,-9.45,Stationary
2024-08-15 10:14:18.238,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:18.238,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:18.241,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.241,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.241,0.67,0.24,-9.45,Stationary
2024-08-15 10:14:18.241,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:18.241,0.75,0.16,-9.45,Stationary
2024-08-15 10:14:18.241,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.259,0.63,0.16,-9.45,Stationary
2024-08-15 10:14:18.259,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.259,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.259,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.259,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.259,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:18.259,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:18.259,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:18.259,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.259,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.259,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:18.260,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:18.260,0.67,0.08,-9.49,Stationary
2024-08-15 10:14:18.260,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.260,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:18.260,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:18.260,0.67,0.08,-9.49,Stationary
2024-08-15 10:14:18.275,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:18.275,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:18.275,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.275,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.275,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:18.275,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.275,0.71,0.2,-9.41,Stationary
2024-08-15 10:14:18.275,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:18.275,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:18.275,0.67,0.24,-9.45,Stationary
2024-08-15 10:14:18.275,0.71,0.2,-9.49,Stationary
2024-08-15 10:14:18.276,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:18.276,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:18.276,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:18.276,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:18.276,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:18.276,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:18.289,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.289,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:18.289,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.289,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:18.289,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:18.289,0.71,0.16,-9.53,Stationary
2024-08-15 10:14:18.289,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:18.290,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:18.290,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.290,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:18.290,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.291,0.63,0.16,-9.41,Stationary
2024-08-15 10:14:18.291,0.71,0.16,-9.38,Stationary
2024-08-15 10:14:18.291,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.291,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:18.291,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.291,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.303,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.303,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:18.303,0.75,0.16,-9.49,Stationary
2024-08-15 10:14:18.303,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.303,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.303,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.303,0.75,0.12,-9.53,Stationary
2024-08-15 10:14:18.303,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:18.303,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:18.303,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:18.303,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:18.305,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:18.305,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:18.305,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:18.305,0.63,0.12,-9.49,Stationary
2024-08-15 10:14:18.305,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:18.305,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:18.319,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:18.319,0.71,0.12,-9.41,Stationary
2024-08-15 10:14:18.319,0.67,0.08,-9.45,Stationary
2024-08-15 10:14:18.319,0.67,0.2,-9.45,Stationary
2024-08-15 10:14:18.319,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.319,0.63,0.16,-9.41,Stationary
2024-08-15 10:14:18.319,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:18.319,0.63,0.16,-9.41,Stationary
2024-08-15 10:14:18.319,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.319,0.67,0.16,-9.49,Stationary
2024-08-15 10:14:18.319,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:18.320,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:18.320,0.75,0.16,-9.45,Stationary
2024-08-15 10:14:18.320,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:18.320,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.320,0.67,0.2,-9.49,Stationary
2024-08-15 10:14:18.320,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.335,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:18.335,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:18.335,0.71,0.16,-9.49,Stationary
2024-08-15 10:14:18.335,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.335,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:18.335,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.335,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.335,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:18.335,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.336,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:18.336,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:18.337,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.337,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.337,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.337,0.67,0.08,-9.45,Stationary
2024-08-15 10:14:18.337,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.337,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.350,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.350,0.67,0.16,-9.41,Stationary
2024-08-15 10:14:18.350,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:18.350,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.350,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.350,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.350,0.75,0.16,-9.53,Stationary
2024-08-15 10:14:18.350,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.350,0.67,0.12,-9.38,Stationary
2024-08-15 10:14:18.350,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.350,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:18.352,0.67,0.16,-9.53,Stationary
2024-08-15 10:14:18.352,0.71,0.16,-9.53,Stationary
2024-08-15 10:14:18.352,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:18.352,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.352,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.352,0.67,0.2,-9.41,Stationary
2024-08-15 10:14:18.366,0.75,0.12,-9.45,Stationary
2024-08-15 10:14:18.366,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.366,0.71,0.12,-9.49,Stationary
2024-08-15 10:14:18.366,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.366,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.366,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.366,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.366,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.366,0.63,0.12,-9.41,Stationary
2024-08-15 10:14:18.366,0.71,0.12,-9.45,Stationary
2024-08-15 10:14:18.366,0.75,0.08,-9.49,Stationary
2024-08-15 10:14:18.367,0.67,0.12,-9.41,Stationary
2024-08-15 10:14:18.367,0.67,0.08,-9.41,Stationary
2024-08-15 10:14:18.367,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:18.367,0.67,0.24,-9.41,Stationary
2024-08-15 10:14:18.367,0.67,0.12,-9.49,Stationary
2024-08-15 10:14:18.369,0.71,0.08,-9.41,Stationary
2024-08-15 10:14:18.382,0.71,0.16,-9.45,Stationary
2024-08-15 10:14:18.382,0.75,0.16,-9.41,Stationary
2024-08-15 10:14:18.382,0.71,0.16,-9.41,Stationary
2024-08-15 10:14:18.382,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.382,0.67,0.12,-9.45,Stationary
2024-08-15 10:14:18.382,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.382,0.67,0.16,-9.45,Stationary
2024-08-15 10:14:18.382,0.71,0.2,-9.45,Stationary
2024-08-15 10:14:18.382,0.67,0.12,-9.49,Stationary
